,sender,receiver,message,timestamp
414,rachel,chandler,"(into mike) okay, that was phoebe buffay, everybody. woo!",1994-09-22 00:03:20
415,rachel,joey,"(into mike) okay, that was phoebe buffay, everybody. woo!",1994-09-22 00:03:20
416,rachel,monica,"(into mike) okay, that was phoebe buffay, everybody. woo!",1994-09-22 00:03:20
417,rachel,ross,"(into mike) okay, that was phoebe buffay, everybody. woo!",1994-09-22 00:03:20
418,chandler,ross,what was that?,1994-09-22 00:03:21
419,chandler,joey,what was that?,1994-09-22 00:03:21
420,ross,chandler,"oh, uh, phoebe just started a...",1994-09-22 00:03:22
421,chandler,joey,"yeah, i believe i was talking to joey, alright there, mother-kisser? (goes to the counter)",1994-09-22 00:03:23
422,joey,ross,(laughing) mother-kisser... (sees ross's look) i'll shut up.,1994-09-22 00:03:24
423,ross,chandler,"chandler, can i just say something? i-i know you're still mad at me, i just wanna say that there were two people there that night. okay? two sets of lips.",1994-09-22 00:03:25
424,chandler,ross,"yes, well, i expect this from her. okay? she's always been a freudian nightmare.",1994-09-22 00:03:26
425,ross,chandler,"okay, well, if she always behaves like this, why don't you say something?",1994-09-22 00:03:27
426,chandler,ross,"because it's complicated, it's complex- hey, you kissed my mom!",1994-09-22 00:03:28
427,ross,rachel,(to the rest of central perk) we're rehearsing a greek play.,1994-09-22 00:03:29
428,ross,phoebe,(to the rest of central perk) we're rehearsing a greek play.,1994-09-22 00:03:29
429,ross,chandler,(to the rest of central perk) we're rehearsing a greek play.,1994-09-22 00:03:29
430,ross,joey,(to the rest of central perk) we're rehearsing a greek play.,1994-09-22 00:03:29
431,ross,monica,(to the rest of central perk) we're rehearsing a greek play.,1994-09-22 00:03:29
432,chandler,ross,that's very funny. we done now?,1994-09-22 00:03:30
433,ross,chandler,"no! okay, you mean, you're not gonna talk to her, you're not gonna tell her how you feel?",1994-09-22 00:03:31
434,chandler,ross,"that would be no. look, just because you played tonsil tennis with my mom doesn't mean you know her. alright? trust me, you can't talk to her.",1994-09-22 00:03:32
435,ross,chandler,"okay, 'you' can't, or (points to chandler) you can't? (chandler grabs his finger) okay, that's my finger. (chandler twists it and ross goes down on one knee) that's, that's my knee. (to central perk) still doing the play. aaah!",1994-09-22 00:03:33
436,ross,rachel,"okay, 'you' can't, or (points to chandler) you can't? (chandler grabs his finger) okay, that's my finger. (chandler twists it and ross goes down on one knee) that's, that's my knee. (to central perk) still doing the play. aaah!",1994-09-22 00:03:33
437,ross,phoebe,"okay, 'you' can't, or (points to chandler) you can't? (chandler grabs his finger) okay, that's my finger. (chandler twists it and ross goes down on one knee) that's, that's my knee. (to central perk) still doing the play. aaah!",1994-09-22 00:03:33
438,ross,chandler,"okay, 'you' can't, or (points to chandler) you can't? (chandler grabs his finger) okay, that's my finger. (chandler twists it and ross goes down on one knee) that's, that's my knee. (to central perk) still doing the play. aaah!",1994-09-22 00:03:33
439,ross,joey,"okay, 'you' can't, or (points to chandler) you can't? (chandler grabs his finger) okay, that's my finger. (chandler twists it and ross goes down on one knee) that's, that's my knee. (to central perk) still doing the play. aaah!",1994-09-22 00:03:33
440,ross,monica,"okay, 'you' can't, or (points to chandler) you can't? (chandler grabs his finger) okay, that's my finger. (chandler twists it and ross goes down on one knee) that's, that's my knee. (to central perk) still doing the play. aaah!",1994-09-22 00:03:33
441,phoebe,monica,"alright, whadyou do with him?",1994-09-22 00:03:34
442,monica,coma guy,oh! you're awake!,1994-09-22 00:03:35
443,phoebe,coma guy,"look at you! how, how do you feel?",1994-09-22 00:03:36
444,coma guy,monica,"uh, a little woozy, but basically okay.",1994-09-22 00:03:37
445,coma guy,phoebe,"uh, a little woozy, but basically okay.",1994-09-22 00:03:37
446,monica,coma guy,you look good!,1994-09-22 00:03:38
447,coma guy,monica,i feel good! ...who are you?,1994-09-22 00:03:39
448,coma guy,phoebe,i feel good! ...who are you?,1994-09-22 00:03:39
449,monica,coma guy,"oh, sorry.",1994-09-22 00:03:40
450,phoebe,coma guy,i'm phoebe buffay.,1994-09-22 00:03:41
451,monica,coma guy,i'm monica geller. i've been taking care of you.,1994-09-22 00:03:42
452,phoebe,coma guy,"well, we both have.",1994-09-22 00:03:43
453,coma guy,monica,"so, the etch-a-sketch is from you guys?",1994-09-22 00:03:44
454,coma guy,phoebe,"so, the etch-a-sketch is from you guys?",1994-09-22 00:03:44
455,phoebe,coma guy,"well, actually it's just from me.",1994-09-22 00:03:45
456,monica,coma guy,i got you the foot massager.,1994-09-22 00:03:46
457,phoebe,coma guy,you know who shaved you? that was me.,1994-09-22 00:03:47
458,monica,coma guy,i read to you.,1994-09-22 00:03:48
459,phoebe,monica,i sang. (to monica) hah!,1994-09-22 00:03:49
460,coma guy,monica,"well,... thanks.",1994-09-22 00:03:50
461,coma guy,phoebe,"well,... thanks.",1994-09-22 00:03:50
462,monica,coma guy,"oh, my pleasure.",1994-09-22 00:03:51
463,phoebe,coma guy,you're welcome.,1994-09-22 00:03:52
464,coma guy,monica,so. i guess i'll see you around.,1994-09-22 00:03:53
465,coma guy,phoebe,so. i guess i'll see you around.,1994-09-22 00:03:53
466,phoebe,coma guy,"what, that's it?",1994-09-22 00:03:54
467,monica,coma guy,"""see you around?""",1994-09-22 00:03:55
468,coma guy,monica,"well, what do you want me to say?",1994-09-22 00:03:56
469,coma guy,phoebe,"well, what do you want me to say?",1994-09-22 00:03:56
470,monica,coma guy,"oh, i don't know. maybe, um, ""that was nice?"" admit something to me? ""i'll call you?""",1994-09-22 00:03:57
471,coma guy,monica,"alright, i'll call you.",1994-09-22 00:03:58
472,coma guy,phoebe,"alright, i'll call you.",1994-09-22 00:03:58
473,phoebe,coma guy,i don't think you mean that.,1994-09-22 00:03:59
474,monica,coma guy,"this is so typical. y'know, we give, and we give, and we give. and then- we just get nothing back! and then one day, y'know, it's just, you wake up, and ""see you around!"" let's go, phoebe.",1994-09-22 00:04:00
475,phoebe,coma guy,y'know what? we thought you were different. but i guess it was just the coma.,1994-09-22 00:04:01
476,mrs. bing,chandler,"car's waiting downstairs, i just wanted to drop off these copies of my book for your friends. anything you want from lisbon?",1994-09-22 00:04:02
477,chandler,mrs. bing,"no, just knowing you're gonna be there is enough.",1994-09-22 00:04:03
478,mrs. bing,chandler,"alright, well, be good, i love you. (kisses him and goes to leave)",1994-09-22 00:04:04
479,chandler,mrs. bing,you kissed my best ross! ...or something to that effect.,1994-09-22 00:04:05
480,mrs. bing,chandler,"(reentering) o-kay. look, it, it was stupid.",1994-09-22 00:04:06
481,chandler,mrs. bing,really stupid.,1994-09-22 00:04:07
482,mrs. bing,chandler,"really stupid. and i don't even know how it happened. i'm sorry, honey, i promise it will never happen again. are we okay now?",1994-09-22 00:04:08
483,chandler,mrs. bing,yeah. no. no...,1994-09-22 00:04:09
484,ross,chandler,"ah, the forbidden love of a man and his door.",1994-09-22 00:04:10
485,ross,joey,"ah, the forbidden love of a man and his door.",1994-09-22 00:04:10
486,joey,ross,"shh. he did it. he told her off, and not just about the kiss, about everything.",1994-09-22 00:04:11
487,ross,joey,you're kidding.,1994-09-22 00:04:12
488,joey,ross,"no, no. he said ""when are you gonna grow up and start being a mom?""",1994-09-22 00:04:13
489,ross,joey,wow!,1994-09-22 00:04:14
490,joey,ross,"then she came back with ""the question is, when are you gonna grow up and realise i have a bomb?""",1994-09-22 00:04:15
491,ross,joey,"'kay, wait a minute, are you sure she didn't say ""when are you gonna grow up and realise i am your mom?""",1994-09-22 00:04:16
492,joey,ross,that makes more sense.,1994-09-22 00:04:17
493,ross,joey,"so, what's going on now?",1994-09-22 00:04:18
494,joey,ross,"i dunno, i've been standing here spelling it out for you! (goes back to the door) i don't hear anything. oh, wait, wait, wait. (looks through the spyhole)",1994-09-22 00:04:19
495,ross,joey,whaddya see?,1994-09-22 00:04:20
496,joey,ross,"hard to tell, they're so tiny and upside-down. wait, wait. they're walking away... they're walking away... no, no they're not, they're coming right at us! run! run!",1994-09-22 00:04:21
497,mrs. bing,chandler,"you okay, kiddo?",1994-09-22 00:04:22
498,chandler,mrs. bing,"yeah, okay.",1994-09-22 00:04:23
499,mrs. bing,chandler,alright. (kisses him),1994-09-22 00:04:24
500,chandler,mrs. bing,nice save.,1994-09-22 00:04:25
501,ross,mrs. bing,(very politely) mrs. bing.,1994-09-22 00:04:26
502,mrs. bing,ross,mr. geller.,1994-09-22 00:04:27
503,chandler,mrs. bing,hey.,1994-09-22 00:04:28
504,ross,chandler,you mean that?,1994-09-22 00:04:29
505,chandler,ross,"yeah, why not. (they shake hands) so i told her.",1994-09-22 00:04:30
506,ross,chandler,yeah? how'd it go?,1994-09-22 00:04:31
507,chandler,ross,awful. awful. couldn'ta gone worse.,1994-09-22 00:04:32
508,ross,chandler,"well, howdya feel?",1994-09-22 00:04:33
509,chandler,ross,pretty good! i told her.,1994-09-22 00:04:34
510,ross,chandler,"well, see? so, maybe it wasn't such a bad idea, y'know, me kissing your mom, uh? huh? (wags his finger at chandler, then puts it down) but.. we don't have to go down that road.",1994-09-22 00:04:35
511,rachel,monica,"okay. now this is just the first chapter, and i want your absolute honest opinion. oh, oh, and on page two, he's not 'reaching for her heaving beasts'.",1994-09-22 00:04:36
512,rachel,joey,"okay. now this is just the first chapter, and i want your absolute honest opinion. oh, oh, and on page two, he's not 'reaching for her heaving beasts'.",1994-09-22 00:04:36
513,rachel,ross,"okay. now this is just the first chapter, and i want your absolute honest opinion. oh, oh, and on page two, he's not 'reaching for her heaving beasts'.",1994-09-22 00:04:36
514,monica,rachel,what's a 'niffle'?,1994-09-22 00:04:37
515,joey,monica,you usually find them on the 'heaving beasts'.,1994-09-22 00:04:38
516,joey,rachel,you usually find them on the 'heaving beasts'.,1994-09-22 00:04:38
517,rachel,monica,"alright, alright, so i'm not a great typist...",1994-09-22 00:04:39
518,rachel,joey,"alright, alright, so i'm not a great typist...",1994-09-22 00:04:39
519,rachel,ross,"alright, alright, so i'm not a great typist...",1994-09-22 00:04:39
520,ross,monica,"wait, did you get to the part about his 'huge throbbing pens'? tell ya, you don't wanna be around when he starts writing with those!",1994-09-22 00:04:40
521,ross,rachel,"wait, did you get to the part about his 'huge throbbing pens'? tell ya, you don't wanna be around when he starts writing with those!",1994-09-22 00:04:40
522,ross,joey,"wait, did you get to the part about his 'huge throbbing pens'? tell ya, you don't wanna be around when he starts writing with those!",1994-09-22 00:04:40
523,rachel,monica,"alright, that's it! give it back! that's it!",1994-09-22 00:04:41
524,rachel,joey,"alright, that's it! give it back! that's it!",1994-09-22 00:04:41
525,rachel,ross,"alright, that's it! give it back! that's it!",1994-09-22 00:04:41
526,monica,rachel,nooo!,1994-09-22 00:04:42
527,joey,rachel,nooo!,1994-09-22 00:04:42
528,ross,rachel,nooo!,1994-09-22 00:04:42
0,chandler,joey,"no-no-no-no, we're done.",1994-09-22 00:00:00
1,chandler,ross,"no-no-no-no, we're done.",1994-09-22 00:00:00
2,chandler,rachel,"no-no-no-no, we're done.",1994-09-22 00:00:00
3,chandler,monica,"no-no-no-no, we're done.",1994-09-22 00:00:00
4,chandler,phoebe,"no-no-no-no, we're done.",1994-09-22 00:00:00
5,monica,aunt syl (on phone),"aunt syl, stop yelling! all i'm saying is that if you had told me vegetarian lasagna, i would have made vegetarian lasagna. (pauses, listens to person on phone) well, the meat's only every third layer, maybe you could scrape.",1994-09-22 00:00:01
6,joey,ross,"ross, did you really read all these baby books?",1994-09-22 00:00:02
7,ross,joey,"yup! you could plunk me down in the middle of any woman's uterus, no compass, and i can find my way out of there like that! (snaps fingers)",1994-09-22 00:00:03
8,phoebe,joey,"ooh, this is cool...it says in some parts of the world, people actually eat the placenta. (joey grimaces)",1994-09-22 00:00:04
9,chandler,joey,"and, we're done with the yogurt. (sets yogurt down on table)",1994-09-22 00:00:05
10,chandler,ross,"and, we're done with the yogurt. (sets yogurt down on table)",1994-09-22 00:00:05
11,chandler,rachel,"and, we're done with the yogurt. (sets yogurt down on table)",1994-09-22 00:00:05
12,chandler,joey,"and, we're done with the yogurt. (sets yogurt down on table)",1994-09-22 00:00:05
13,chandler,chandler,"and, we're done with the yogurt. (sets yogurt down on table)",1994-09-22 00:00:05
14,chandler,ross,"and, we're done with the yogurt. (sets yogurt down on table)",1994-09-22 00:00:05
15,chandler,monica,"and, we're done with the yogurt. (sets yogurt down on table)",1994-09-22 00:00:05
16,chandler,paolo,"and, we're done with the yogurt. (sets yogurt down on table)",1994-09-22 00:00:05
17,chandler,phoebe,"and, we're done with the yogurt. (sets yogurt down on table)",1994-09-22 00:00:05
18,phoebe,joey,"(softly) sorry. (camera pans back to monica, still on phone)",1994-09-22 00:00:06
19,phoebe,ross,"(softly) sorry. (camera pans back to monica, still on phone)",1994-09-22 00:00:06
20,phoebe,chandler,"(softly) sorry. (camera pans back to monica, still on phone)",1994-09-22 00:00:06
21,phoebe,rachel,"(softly) sorry. (camera pans back to monica, still on phone)",1994-09-22 00:00:06
22,phoebe,joey,"(softly) sorry. (camera pans back to monica, still on phone)",1994-09-22 00:00:06
23,phoebe,chandler,"(softly) sorry. (camera pans back to monica, still on phone)",1994-09-22 00:00:06
24,phoebe,ross,"(softly) sorry. (camera pans back to monica, still on phone)",1994-09-22 00:00:06
25,phoebe,monica,"(softly) sorry. (camera pans back to monica, still on phone)",1994-09-22 00:00:06
26,phoebe,paolo,"(softly) sorry. (camera pans back to monica, still on phone)",1994-09-22 00:00:06
27,monica,aunt syl (on phone),"aunt syl, i did this as a favor, i am not a caterer. what do you want me to do with a dozen lasagnas? (listens to aunt syl on phone, looks shocked) nice talk, aunt syl. (in new york accent) you kiss uncle freddie with that mouth?",1994-09-22 00:00:07
28,joey,ross,"hey ross, listen, you know that right now, your baby's only this big? (measures about 2 inches with his thumb and index finger) this is your baby. (in baby-like voice) hi daddy!",1994-09-22 00:00:08
29,ross,joey,(waves) hello!,1994-09-22 00:00:09
30,joey,ross,(in baby-like voice) how come you don't live with mommy? (pause; shows ross less than amused) how come mommy lives with that other lady? (pause; ross still looks less than amused; joey smiling) what's a lesbian? (playfully hits ross),1994-09-22 00:00:10
31,rachel,paolo,"honey, you can say it, poconos, poconos, it's like poc-o-nos (touching paolo's nose with forefinger with each syllable)",1994-09-22 00:00:11
32,paolo,rachel,"ah, poke (paolo touches rachel's nose) a (touches nose again) nose, mmm (they rub noses, then kisses her)",1994-09-22 00:00:12
33,joey,rachel,"(sitting in living room, imitating paolo) mma, mma, mmaah",1994-09-22 00:00:13
34,joey,paolo,"(sitting in living room, imitating paolo) mma, mma, mmaah",1994-09-22 00:00:13
35,chandler,rachel,"(sitting in living room, imitating paolo) mma, mma, mmaah",1994-09-22 00:00:13
36,chandler,paolo,"(sitting in living room, imitating paolo) mma, mma, mmaah",1994-09-22 00:00:13
